PDWtype, DwellIndex, PulseID, UserData, MaxChan, Bin, PW, TOA, FirstFreq, LastFreq, LogAmpA, LogAmpB, LogAmpC, LogAmpD, HLQAmpA, HLQAmpB, HLQAmpC, HLQAmpD, DiffPhaseA, DiffPhaseB, DiffPhaseC, DiffPhaseD, SatDet, Blanking, QPSK, BPSK, PMOP, HLQ, PoP, FE, RE, CH, OV, CoarseTOD, CoarseTOA, FMOPRate_kHz_Per_usec, FMOPExcursion, PMOPTrans, PMOPMinChip, RTTP_TOA_Match_Index1, RTTP_TOA_Match_Index2, RTTP_TOA_Match_Index3, RTTP_TOA_Cell_Index, TunePhaseStep, IFMode, Decim, PMOPWindowLen, FMOPWindowLen
1, 4, 587, 0, 1, 10, 0.0000006940, 0.2501933750, 3050791992.1875000000, 3050791992.1875000000, 54.1855468750, 57.8476562500, 55.9726562500, 52.1269531250, 0, 0, 0, 0, 0, 34.1235351563, 39.7320556641, 205.4168701172, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 7, 7
1, 4, 588, 0, 1, 9, 0.0000006966, 0.2519433750, 2997431762.6953125000, 2997431762.6953125000, 55.2382812500, 59.0664062500, 57.6601562500, 54.2148437500, 0, 0, 0, 0, 0, 16.7047119141, 16.3751220703, 198.0670166016, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 7, 7
1, 4, 589, 0, 1, 8, 0.0000003060, 0.2519437813, 2994870849.6093750000, 2994870849.6093750000, 53.3457031250, 57.2363281250, 55.6738281250, 52.3808593750, 0, 0, 0, 0, 0, 15.4138183594, 15.0512695313, 196.7980957031, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 7, 7
1, 4, 590, 0, 1, 9, 0.0000004232, 0.2536933932, 3026587646.4843750000, 3026587646.4843750000, 54.5976562500, 58.5019531250, 56.8613281250, 52.6269531250, 0, 0, 0, 0, 0, 20.8026123047, 28.2513427734, 203.1756591797, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 7, 7
1, 4, 591, 0, 1, 8, 0.0000003138, 0.2554435000, 2989486083.9843750000, 2989486083.9843750000, 55.3964843750, 59.5527343750, 57.8476562500, 54.5507812500, 0, 0, 0, 0, 0, 17.3034667969, 13.5736083984, 195.4028320313, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 7, 7
1, 4, 592, 0, 1, 10, 0.0000006992, 0.2571933750, 3048752929.6875000000, 3048752929.6875000000, 54.3847656250, 58.1132812500, 56.1914062500, 52.2753906250, 0, 0, 0, 0, 0, 32.4591064453, 38.4136962891, 204.7576904297, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 7, 7
1, 4, 593, 0, 1, 11, 0.0000001556, 0.2606933112, 3105106201.1718750000, 3105106201.1718750000, 44.0253906250, 48.9707031250, 46.2714843750, 39.8222656250, 0, 0, 0, 0, 0, 58.8427734375, 79.0081787109, 228.6474609375, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 7, 7
1, 4, 594, 0, 1, 10, 0.0000004167, 0.2624434023, 3034922241.2109375000, 3034922241.2109375000, 55.4843750000, 59.4589843750, 57.4960937500, 53.4042968750, 0, 0, 0, 0, 0, 27.0648193359, 32.2338867188, 204.3347167969, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 7, 7
1, 4, 595, 0, 1, 9, 0.0000004147, 0.2641934010, 3009415283.2031250000, 3009415283.2031250000, 55.3964843750, 59.1484375000, 57.7949218750, 54.0097656250, 0, 0, 0, 0, 0, 20.6597900391, 21.9836425781, 203.9556884766, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 7, 7
1, 4, 596, 0, 1, 11, 0.0000001914, 0.2659433223, 3103720458.9843750000, 3103720458.9843750000, 46.0605468750, 50.7285156250, 47.9882812500, 41.7968750000, 0, 0, 0, 0, 0, 62.3858642578, 78.9752197266, 230.6469726563, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 7, 7
1, 4, 597, 0, 1, 10, 0.0000003646, 0.2694433737, 3066307983.3984375000, 3066307983.3984375000, 53.6210937500, 57.1425781250, 55.4550781250, 51.5683593750, 0, 0, 0, 0, 0, 40.9240722656, 49.8284912109, 209.1851806641, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 7, 7
1, 4, 598, 0, 1, 11, 0.0000001992, 0.2694436074, 3083649169.9218750000, 3083649169.9218750000, 53.6035156250, 57.3261718750, 55.7441406250, 50.9277343750, 0, 0, 0, 0, 0, 47.8234863281, 63.5174560547, 213.2336425781, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 7, 7
1, 4, 599, 0, 1, 9, 0.0000004154, 0.2711934076, 2991664306.6406250000, 2991664306.6406250000, 55.5605468750, 59.6074218750, 57.9726562500, 54.6445312500, 0, 0, 0, 0, 0, 16.6333007813, 14.0899658203, 196.0400390625, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 7, 7
1, 5, 938, 0, 1, 9, 0.0000007005, 0.0014014687, 3017308593.7500000000, 3017308593.7500000000, 53.6738281250, 57.4785156250, 55.8613281250, 53.1210937500, 0, 0, 0, 0, 0, 20.1983642578, 22.6702880859, 204.8126220703, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 7, 7
1, 5, 939, 0, 1, 9, 0.0000006868, 0.0031514896, 2989788574.2187500000, 2989788574.2187500000, 54.1152343750, 58.3476562500, 56.3730468750, 54.2675781250, 0, 0, 0, 0, 0, 16.7651367188, 10.6237792969, 196.5948486328, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 7, 7
1, 5, 940, 0, 1, 9, 0.0000004193, 0.0049014954, 3019263427.7343750000, 3019263427.7343750000, 53.4570312500, 57.3730468750, 55.6503906250, 52.7285156250, 0, 0, 0, 0, 0, 20.6048583984, 23.4393310547, 205.0268554688, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 7, 7
1, 5, 941, 0, 1, 9, 0.0000006992, 0.0084014792, 2990907348.6328125000, 2990907348.6328125000, 54.1152343750, 58.3886718750, 56.4667968750, 54.3144531250, 0, 0, 0, 0, 0, 16.6827392578, 11.1181640625, 196.8420410156, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 7, 7
1, 5, 942, 0, 1, 8, 0.0000002474, 0.0101519518, 2996315185.5468750000, 2996315185.5468750000, 51.4746093750, 55.4550781250, 53.7324218750, 51.5683593750, 0, 0, 0, 0, 0, 17.5231933594, 13.8153076172, 199.4732666016, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 7, 7
1, 5, 943, 0, 1, 9, 0.0000006992, 0.0101514857, 3004061645.5078125000, 3004061645.5078125000, 54.3144531250, 58.0253906250, 56.4550781250, 54.0449218750, 0, 0, 0, 0, 0, 18.9514160156, 17.1936035156, 202.2198486328, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 7, 7
1, 5, 944, 0, 1, 9, 0.0000006862, 0.0171515000, 2999532714.8437500000, 2999532714.8437500000, 54.1503906250, 58.0605468750, 56.3906250000, 54.1503906250, 0, 0, 0, 0, 0, 19.4952392578, 15.7434082031, 201.6650390625, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 7, 7
1, 5, 945, 0, 1, 9, 0.0000007031, 0.0206514876, 2995502929.6875000000, 2995502929.6875000000, 54.1855468750, 58.2421875000, 56.4257812500, 54.2500000000, 0, 0, 0, 0, 0, 17.5341796875, 13.0957031250, 198.5998535156, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 7, 7
1, 5, 946, 0, 1, 8, 0.0000003516, 0.0206518229, 2990549194.3359375000, 2990549194.3359375000, 54.0449218750, 58.1367187500, 56.2558593750, 54.1503906250, 0, 0, 0, 0, 0, 16.3916015625, 11.2280273438, 196.6662597656, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 7, 7
1, 5, 947, 0, 1, 9, 0.0000004173, 0.0224015130, 3003313110.3515625000, 3003313110.3515625000, 54.5625000000, 58.3769531250, 56.7382812500, 54.4316406250, 0, 0, 0, 0, 0, 17.9846191406, 16.5783691406, 201.1981201172, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 7, 7
1, 5, 948, 0, 1, 10, 0.0000004193, 0.0241515150, 3051315307.6171875000, 3051315307.6171875000, 53.4394531250, 57.1660156250, 55.0566406250, 52.4218750000, 0, 0, 0, 0, 0, 34.2114257813, 37.9248046875, 206.6033935547, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 7, 7
1, 5, 949, 0, 1, 9, 0.0000006836, 0.0259015104, 2991584838.8671875000, 2991584838.8671875000, 54.1679687500, 58.2949218750, 56.4550781250, 54.3320312500, 0, 0, 0, 0, 0, 17.1936035156, 12.0025634766, 197.5122070313, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 7, 7
1, 5, 950, 0, 1, 9, 0.0000006810, 0.0276515098, 2989371093.7500000000, 2989371093.7500000000, 54.0449218750, 58.3359375000, 56.2675781250, 54.1328125000, 0, 0, 0, 0, 0, 15.4852294922, 10.8050537109, 195.7708740234, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 7, 7
1, 5, 951, 0, 1, 9, 0.0000007057, 0.0294014902, 2991365478.5156250000, 2991365478.5156250000, 54.2148437500, 58.3476562500, 56.4785156250, 54.3027343750, 0, 0, 0, 0, 0, 17.2540283203, 11.8157958984, 197.2650146484, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 7, 7
1, 5, 952, 0, 1, 9, 0.0000004212, 0.0311515228, 3024688476.5625000000, 3024688476.5625000000, 53.4570312500, 57.3496093750, 55.5136718750, 52.5214843750, 0, 0, 0, 0, 0, 22.2088623047, 25.8563232422, 205.2355957031, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 7, 7
1, 5, 953, 0, 1, 9, 0.0000007018, 0.0381515000, 3009149047.8515625000, 3009149047.8515625000, 54.1972656250, 57.9843750000, 56.4667968750, 53.9453125000, 0, 0, 0, 0, 0, 19.6984863281, 19.1821289063, 203.8952636719, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 7, 7
1, 5, 954, 0, 1, 9, 0.0000004219, 0.0399015267, 3019888916.0156250000, 3019888916.0156250000, 53.4746093750, 57.3613281250, 55.7031250000, 52.7460937500, 0, 0, 0, 0, 0, 20.4840087891, 23.5491943359, 204.7741699219, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 7, 7
1, 5, 955, 0, 1, 10, 0.0000004199, 0.0416515319, 3035782836.9140625000, 3035782836.9140625000, 54.4863281250, 58.4960937500, 56.3613281250, 53.3867187500, 0, 0, 0, 0, 0, 25.5487060547, 29.9926757813, 204.2303466797, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 7, 7
1, 5, 956, 0, 1, 9, 0.0000006725, 0.0434015313, 3009370239.2578125000, 3009370239.2578125000, 54.1855468750, 57.9726562500, 56.4023437500, 53.9628906250, 0, 0, 0, 0, 0, 19.3963623047, 19.3469238281, 203.7194824219, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 7, 7
1, 5, 957, 0, 1, 9, 0.0000007103, 0.0469015104, 3018330688.4765625000, 3018330688.4765625000, 53.4394531250, 57.4316406250, 55.4433593750, 52.4394531250, 0, 0, 0, 0, 0, 21.3189697266, 23.8513183594, 205.1037597656, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 7, 7
1, 5, 958, 0, 1, 11, 0.0000002077, 0.0486514720, 3102352294.9218750000, 3102352294.9218750000, 44.7617187500, 49.3066406250, 46.7656250000, 41.9335937500, 0, 0, 0, 0, 0, 58.5791015625, 75.0695800781, 227.0764160156, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 7, 7
1, 5, 959, 0, 1, 9, 0.0000004134, 0.0504015410, 2994098510.7421875000, 2994098510.7421875000, 54.4980468750, 58.5253906250, 56.7382812500, 54.5625000000, 0, 0, 0, 0, 0, 18.0615234375, 12.8759765625, 198.8250732422, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 7, 7
1, 5, 960, 0, 1, 10, 0.0000006784, 0.0521515417, 3034253540.0390625000, 3034253540.0390625000, 54.0097656250, 58.0488281250, 55.9140625000, 52.9628906250, 0, 0, 0, 0, 0, 25.4333496094, 29.6520996094, 204.5983886719, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 7, 7
1, 5, 961, 0, 1, 9, 0.0000006862, 0.0539015313, 2995727050.7812500000, 2995727050.7812500000, 54.1972656250, 58.2597656250, 56.4433593750, 54.3027343750, 0, 0, 0, 0, 0, 16.6058349609, 13.0078125000, 197.9241943359, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 7, 7
1, 5, 962, 0, 1, 10, 0.0000005273, 0.0609016667, 3031195312.5000000000, 3031195312.5000000000, 53.5683593750, 57.5546875000, 55.3964843750, 52.4628906250, 0, 0, 0, 0, 0, 24.2358398438, 28.6633300781, 204.5764160156, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 7, 7
1, 5, 963, 0, 1, 9, 0.0000003535, 0.0609018646, 3030507568.3593750000, 3030507568.3593750000, 53.4921875000, 57.6484375000, 55.5429687500, 52.4804687500, 0, 0, 0, 0, 0, 24.0216064453, 28.4545898438, 204.9884033203, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 7, 7
1, 5, 964, 0, 1, 11, 0.0000001934, 0.0661515339, 3095490234.3750000000, 3095490234.3750000000, 49.2753906250, 53.7675781250, 51.3867187500, 47.3828125000, 0, 0, 0, 0, 0, 54.0637207031, 69.6972656250, 221.0668945313, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 7, 7
1, 5, 965, 0, 1, 9, 0.0000004232, 0.0679015482, 3015068847.6562500000, 3015068847.6562500000, 53.9453125000, 57.7246093750, 56.1074218750, 53.3457031250, 0, 0, 0, 0, 0, 21.0662841797, 22.0605468750, 205.4992675781, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 7, 7
1, 5, 966, 0, 1, 10, 0.0000006465, 0.0696515417, 3055072631.8359375000, 3055072631.8359375000, 53.2910156250, 56.8378906250, 54.6796875000, 52.1035156250, 0, 0, 0, 0, 0, 35.8538818359, 41.0449218750, 207.2406005859, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 7, 7
1, 5, 967, 0, 1, 11, 0.0000001615, 0.0696520645, 3078753662.1093750000, 3078753662.1093750000, 52.0156250000, 55.5019531250, 53.7675781250, 50.5234375000, 0, 0, 0, 0, 0, 43.7860107422, 55.2832031250, 211.8383789063, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 7, 7
1, 5, 968, 0, 1, 10, 0.0000006732, 0.0714015625, 3051385620.1171875000, 3051385620.1171875000, 53.0625000000, 56.7734375000, 54.6621093750, 51.9921875000, 0, 0, 0, 0, 0, 36.0516357422, 38.5345458984, 207.2735595703, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 7, 7
1, 5, 969, 0, 1, 10, 0.0000006940, 0.0731515417, 3037842407.2265625000, 3037842407.2265625000, 54.1328125000, 58.1367187500, 55.9726562500, 53.0214843750, 0, 0, 0, 0, 0, 26.8176269531, 31.7889404297, 203.8513183594, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 7, 7
1, 5, 970, 0, 1, 9, 0.0000004219, 0.0749015651, 3016226806.6406250000, 3016226806.6406250000, 53.8750000000, 57.6718750000, 56.0371093750, 53.2500000000, 0, 0, 0, 0, 0, 20.5224609375, 22.3571777344, 204.9829101563, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 7, 7
1, 5, 971, 0, 1, 9, 0.0000006777, 0.0801515625, 3008525024.4140625000, 3008525024.4140625000, 54.1503906250, 57.9726562500, 56.3613281250, 53.8750000000, 0, 0, 0, 0, 0, 20.5718994141, 19.3579101563, 204.4665527344, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 7, 7
1, 5, 972, 0, 1, 9, 0.0000007057, 0.0819015384, 2988688110.3515625000, 2988688110.3515625000, 54.2324218750, 58.3769531250, 56.4785156250, 54.3144531250, 0, 0, 0, 0, 0, 17.5671386719, 11.1401367188, 196.8530273438, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 7, 7
1, 5, 973, 0, 1, 11, 0.0000003060, 0.0836516458, 3083387329.1015625000, 3083387329.1015625000, 53.5683593750, 57.4199218750, 55.5917968750, 52.1445312500, 0, 0, 0, 0, 0, 47.2467041016, 61.1114501953, 213.2391357422, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 7, 7
1, 5, 974, 0, 1, 8, 0.0000003424, 0.0854016458, 2989894042.9687500000, 2989894042.9687500000, 54.4140625000, 58.5371093750, 56.6367187500, 54.4980468750, 0, 0, 0, 0, 0, 16.1883544922, 10.6842041016, 196.5673828125, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 7, 7
1, 5, 975, 0, 1, 11, 0.0000001960, 0.0871515358, 3090933837.8906250000, 3090933837.8906250000, 49.5996093750, 53.8378906250, 51.5937500000, 47.8183593750, 0, 0, 0, 0, 0, 53.2287597656, 67.5659179688, 218.4301757813, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 7, 7
1, 5, 976, 0, 1, 9, 0.0000004219, 0.0924015710, 3014014892.5781250000, 3014014892.5781250000, 54.0097656250, 57.7949218750, 56.2441406250, 53.4218750000, 0, 0, 0, 0, 0, 20.6597900391, 21.7199707031, 205.2795410156, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 7, 7
1, 5, 977, 0, 1, 9, 0.0000004193, 0.0941515749, 3008627929.6875000000, 3008627929.6875000000, 54.4511718750, 58.1894531250, 56.6484375000, 54.0625000000, 0, 0, 0, 0, 0, 20.4949951172, 19.2480468750, 204.3676757813, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 7, 7
1, 5, 978, 0, 1, 11, 0.0000002734, 0.0959020521, 3113455810.5468750000, 3113455810.5468750000, 40.8281250000, 47.0429687500, 43.5195312500, 35.9824218750, 0, 0, 0, 0, 0, 61.8255615234, 77.3052978516, 222.5939941406, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 7, 7
1, 5, 979, 0, 1, 10, 0.0000007018, 0.0976515521, 3039841552.7343750000, 3039841552.7343750000, 54.0800781250, 58.0898437500, 55.8613281250, 53.0039062500, 0, 0, 0, 0, 0, 28.2733154297, 31.8823242188, 204.8291015625, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 7, 7
1, 5, 980, 0, 1, 10, 0.0000005052, 0.0994017500, 3075257812.5000000000, 3075257812.5000000000, 52.7285156250, 56.4667968750, 54.7558593750, 51.2695312500, 0, 0, 0, 0, 0, 44.4671630859, 54.6130371094, 212.0526123047, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 7, 7
1, 5, 981, 0, 1, 10, 0.0000004180, 0.1011515833, 3048073608.3984375000, 3048073608.3984375000, 53.5859375000, 57.3730468750, 55.2207031250, 52.5449218750, 0, 0, 0, 0, 0, 32.2888183594, 36.0900878906, 205.1477050781, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 7, 7
1, 5, 982, 0, 1, 9, 0.0000004147, 0.1029015833, 2993260253.9062500000, 2993260253.9062500000, 54.4687500000, 58.5839843750, 56.7265625000, 54.6269531250, 0, 0, 0, 0, 0, 18.2867431641, 12.5903320313, 198.4570312500, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 7, 7
1, 5, 983, 0, 1, 11, 0.0000003516, 0.1064019271, 3094736938.4765625000, 3094736938.4765625000, 51.8398437500, 56.1074218750, 53.6210937500, 50.0761718750, 0, 0, 0, 0, 0, 57.7551269531, 72.6306152344, 223.5992431641, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 7, 7
1, 5, 984, 0, 1, 10, 0.0000004147, 0.1116515957, 3035400146.4843750000, 3035400146.4843750000, 54.5156250000, 58.4609375000, 56.3378906250, 53.4394531250, 0, 0, 0, 0, 0, 24.9664306641, 29.9047851563, 204.2303466797, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 7, 7
1, 5, 985, 0, 1, 10, 0.0000006875, 0.1134015833, 3049197509.7656250000, 3049197509.7656250000, 53.2675781250, 57.0488281250, 54.8671875000, 52.1875000000, 0, 0, 0, 0, 0, 33.0139160156, 36.4801025391, 205.9826660156, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 7, 7
1, 5, 986, 0, 1, 9, 0.0000004167, 0.1186515990, 2988804931.6406250000, 2988804931.6406250000, 54.4687500000, 58.7070312500, 56.7382812500, 54.6152343750, 0, 0, 0, 0, 0, 16.8914794922, 10.5688476563, 196.5728759766, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 7, 7
1, 5, 987, 0, 1, 10, 0.0000005573, 0.1221517240, 3074154052.7343750000, 3074154052.7343750000, 52.7871093750, 56.4902343750, 54.7558593750, 51.2695312500, 0, 0, 0, 0, 0, 42.2094726563, 52.5750732422, 211.1242675781, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 7, 7
1, 5, 988, 0, 1, 6, 0.0000002279, 0.1256515938, 2888830810.5468750000, 2888830810.5468750000, 54.2148437500, 57.8183593750, 56.2675781250, 54.5332031250, 0, 0, 0, 0, 0, 332.1331787109, 324.7009277344, 191.1346435547, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 7, 7
1, 5, 989, 0, 1, 8, 0.0000003411, 0.1256518783, 2960440063.4765625000, 2960440063.4765625000, 54.4023437500, 58.4003906250, 56.1308593750, 53.9277343750, 0, 0, 0, 0, 0, 0.0823974609, 353.5345458984, 190.1293945313, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 7, 7
1, 5, 990, 0, 1, 9, 0.0000001777, 0.1256521042, 2984986083.9843750000, 2984986083.9843750000, 52.8867187500, 57.3964843750, 55.2089843750, 53.1972656250, 0, 0, 0, 0, 0, 17.1331787109, 10.6512451172, 194.6777343750, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 7, 7
